Date,Last,Settlement Price,Change,% Change,Bid,Ask,Open Interest,CVol
11/5/2018,48823.00,48912.00,742,1.54,"48,905.00","48,919.00","134,314.00",27362
11/6/2018,48373.00,48510.00,-402,-0.82,"48,500.00","48,520.00","136,201.00",29968
11/7/2018,48373.00,48510.00,,,"48,500.00","48,520.00","136,201.00",29968
11/8/2018,47900.00,47945.00,-565,-1.16,"47,935.00","47,955.00","139,145.00",23560
11/9/2018,46949.00,47170.00,-775,-1.62,"47,162.00","47,177.00","140,080.00",28936
11/12/2018,46949.00,47170.00,,,"47,162.00","47,177.00","140,080.00",28936
11/13/2018,45850.00,46048.00,"-1,122.00",-2.38,"46,030.00","46,065.00","143,107.00",28623
11/14/2018,45788.00,45931.00,-117,-0.25,"45,916.00","45,946.00","142,182.00",30753
11/15/2018,46201.00,46183.00,252,0.55,"46,175.00","46,190.00","142,143.00",23992
11/16/2018,46150.00,46121.00,-62,-0.13,"46,118.00","46,124.00","141,553.00",21153
11/19/2018,46200.00,46357.00,236,0.51,"46,339.00","46,374.00","141,079.00",17653
11/20/2018,44989.00,45115.00,"-1,242.00",-2.68,"45,108.00","45,122.00","139,947.00",27604
11/21/2018,45305.00,45376.00,261,0.58,"45,367.00","45,385.00","141,299.00",22553
11/22/2018,44909.00,45188.00,-188,-0.41,"45,186.00","45,190.00","141,284.00",17114
11/23/2018,44600.00,44668.00,-520,-1.15,"44,657.00","44,678.00","142,597.00",16255
11/26/2018,45605.00,45754.00,"1,086.00",2.43,"45,747.00","45,761.00","140,070.00",23239
11/27/2018,45438.00,45409.00,-345,-0.75,"45,400.00","45,417.00","140,680.00",14817
11/28/2018,45745.00,45917.00,508,1.12,"45,906.00","45,928.00","140,238.00",21668
11/29/2018,45750.00,45885.00,-32,-0.07,"45,881.00","45,889.00","139,997.00",18618
11/30/2018,45750.00,45885.00,,,"45,881.00","45,889.00","139,997.00",18618
12/3/2018,46214.00,46290.00,405,0.88,"46,284.00","46,295.00","136,685.00",37609
12/4/2018,46317.00,46307.00,17,0.04,"46,297.00","46,317.00","135,423.00",20848
12/5/2018,45817.00,45792.00,-515,-1.11,"45,784.00","45,800.00","133,687.00",28186
12/6/2018,45817.00,45792.00,,,"45,784.00","45,800.00","133,687.00",28186
12/7/2018,45050.00,45134.00,-658,-1.44,"45,133.00","45,134.00","132,440.00",19794
12/10/2018,44550.00,44489.00,-645,-1.43,"44,480.00","44,497.00","134,255.00",25955
12/11/2018,45330.00,45328.00,839,1.89,"45,323.00","45,333.00","133,865.00",24572
12/12/2018,45747.00,45774.00,446,0.98,"45,768.00","45,780.00","134,089.00",20692
12/13/2018,45687.00,45664.00,-110,-0.24,"45,660.00","45,668.00","134,967.00",23411
12/14/2018,45520.00,45551.00,-113,-0.25,"45,540.00","45,561.00","117,019.00",84115
12/18/2018,45101.00,45266.00,-285,-0.63,"45,255.00","45,276.00","67,642.00",192052
12/19/2018,45693.00,45526.00,260,0.57,"45,514.00","45,537.00","46,913.00",58781
12/20/2018,45256.00,45248.00,-278,-0.61,"45,248.00","45,248.00",,50035
12/21/2018,46367.00,46106.00,858,1.9,"46,101.00","46,110.00","113,722.00",22051
12/24/2018,46367.00,46106.00,,,"46,101.00","46,110.00","113,722.00",22051
12/27/2018,45780.00,46065.00,-41,-0.09,"46,054.00","46,076.00","114,174.00",21619
12/28/2018,46652.00,46908.00,843,1.83,"46,888.00","46,928.00","112,352.00",18385
12/31/2018,47083.00,47058.00,150,0.32,"47,026.00","47,089.00","112,055.00",5452
1/2/2019,45900.00,45642.00,"-1,416.00",-3.01,"45,629.00","45,655.00","113,465.00",27740
1/3/2019,45751.00,45898.00,256,0.56,"45,890.00","45,906.00","111,741.00",27156
1/4/2019,46686.00,46457.00,559,1.22,"46,450.00","46,463.00","112,319.00",21760
1/7/2019,46077.00,46263.00,-194,-0.42,"46,262.00","46,264.00","112,626.00",27871
1/8/2019,46547.00,46466.00,203,0.44,"46,454.00","46,477.00","111,698.00",13820
1/9/2019,46547.00,46466.00,,,"46,454.00","46,477.00","111,698.00",13820
1/10/2019,47565.00,47559.00,"1,093.00",2.35,"47,556.00","47,561.00","111,502.00",20873
1/11/2019,47857.00,47828.00,269,0.57,"47,817.00","47,839.00","110,870.00",19932
1/14/2019,47497.00,47575.00,-253,-0.53,"47,571.00","47,579.00","109,716.00",21650
1/15/2019,47717.00,47676.00,101,0.21,"47,671.00","47,680.00","109,094.00",18979
1/16/2019,47881.00,47975.00,299,0.63,"47,966.00","47,983.00","107,753.00",18387
1/17/2019,47550.00,47605.00,-370,-0.77,"47,588.00","47,622.00","107,882.00",18423
1/18/2019,48050.00,47960.00,355,0.75,"47,956.00","47,964.00","106,998.00",21248
1/21/2019,48350.00,48274.00,314,0.65,"48,268.00","48,279.00","105,228.00",22646
1/22/2019,48144.00,48229.00,-45,-0.09,"48,208.00","48,249.00","104,777.00",21610
1/23/2019,47995.00,48005.00,-224,-0.46,"48,000.00","48,010.00","101,145.00",25665
1/24/2019,47840.00,47706.00,-299,-0.62,"47,700.00","47,712.00","99,735.00",20191
1/25/2019,48153.00,48177.00,471,0.99,"48,173.00","48,180.00","97,928.00",25034
1/28/2019,47922.00,47762.00,-415,-0.86,"47,756.00","47,767.00","98,386.00",20855
1/29/2019,48436.00,48433.00,671,1.4,"48,426.00","48,439.00","97,680.00",25811
1/30/2019,48107.00,48138.00,-295,-0.61,"48,130.00","48,146.00","96,691.00",20568
1/31/2019,48098.00,48169.00,31,0.06,"48,162.00","48,175.00","97,691.00",23213
2/1/2019,48050.00,47855.00,-314,-0.65,"47,851.00","47,858.00","98,264.00",26333
2/4/2019,47300.00,47355.00,-500,-1.04,"47,345.00","47,364.00","96,753.00",24795
2/5/2019,48345.00,48223.00,868,1.83,"48,220.00","48,226.00","95,404.00",28360
2/6/2019,48299.00,48451.00,228,0.47,"48,443.00","48,458.00","91,228.00",24016
2/7/2019,47885.00,47833.00,-618,-1.28,"47,830.00","47,835.00","91,567.00",22468
2/8/2019,47015.00,47079.00,-754,-1.58,"47,075.00","47,082.00","92,292.00",17394
2/11/2019,47503.00,47443.00,364,0.77,"47,440.00","47,445.00","91,970.00",20367
2/12/2019,47894.00,47860.00,417,0.88,"47,852.00","47,867.00","91,108.00",19198
2/13/2019,48397.00,48451.00,591,1.23,"48,445.00","48,457.00","89,031.00",23976
2/14/2019,48400.00,48634.00,183,0.38,"48,631.00","48,637.00","89,234.00",25984
2/15/2019,48462.00,48480.00,-154,-0.32,"48,478.00","48,481.00","88,184.00",20217
2/18/2019,49051.00,49012.00,532,1.1,"49,005.00","49,018.00","87,513.00",14531
2/19/2019,49130.00,49004.00,-8,-0.02,"49,000.00","49,007.00","86,682.00",20702
2/20/2019,49500.00,49390.00,386,0.79,"49,383.00","49,397.00","86,587.00",28170
2/21/2019,49148.00,49201.00,-189,-0.38,"49,200.00","49,202.00","86,288.00",20803
2/22/2019,49889.00,49822.00,621,1.26,"49,820.00","49,823.00","88,863.00",22219
2/25/2019,49821.00,49662.00,-160,-0.32,"49,657.00","49,666.00","87,849.00",20046
2/26/2019,50072.00,50009.00,347,0.7,"49,997.00","50,021.00","88,993.00",24066
2/27/2019,49725.00,49836.00,-173,-0.35,"49,826.00","49,845.00","91,835.00",21771
2/28/2019,49630.00,49573.00,-263,-0.53,"49,560.00","49,585.00","92,649.00",24424
3/1/2019,49808.00,49774.00,201,0.41,"49,768.00","49,780.00","94,234.00",19538
3/4/2019,49918.00,49810.00,36,0.07,"49,806.00","49,814.00","93,817.00",20548
3/5/2019,49450.00,49533.00,-277,-0.56,"49,525.00","49,541.00","93,757.00",22193
3/6/2019,49850.00,49890.00,357,0.72,"49,880.00","49,900.00","93,883.00",26862
3/7/2019,49700.00,49630.00,-260,-0.52,"49,620.00","49,640.00","93,470.00",19751
3/8/2019,49220.00,49196.00,-434,-0.87,"49,195.00","49,197.00","93,439.00",24726
3/11/2019,49376.00,49389.00,193,0.39,"49,388.00","49,390.00","90,910.00",20371
3/12/2019,49414.00,49446.00,57,0.12,"49,442.00","49,449.00","86,807.00",33461
3/13/2019,49626.00,49618.00,172,0.35,"49,611.00","49,625.00","83,982.00",35949
3/14/2019,49626.00,49618.00,,,"49,611.00","49,625.00","83,982.00",35949
3/15/2019,49440.00,49454.00,-164,-0.33,"49,437.00","49,470.00","83,204.00",35721
3/18/2019,49885.00,49818.00,364,0.74,"49,807.00","49,829.00","72,741.00",85788
3/19/2019,50600.00,50506.00,688,1.38,"50,495.00","50,516.00","27,651.00",72236
3/20/2019,50471.00,50478.00,-28,-0.06,"50,478.00","50,478.00",,33314
3/22/2019,50168.00,50163.00,-315,-0.62,"50,156.00","50,169.00","91,054.00",26317
3/25/2019,49699.00,49636.00,-527,-1.05,"49,634.00","49,637.00","89,158.00",33039
3/26/2019,49801.00,49865.00,229,0.46,"49,862.00","49,867.00","88,131.00",24605
3/27/2019,50300.00,50419.00,554,1.11,"50,413.00","50,425.00","90,478.00",27081
3/28/2019,50315.00,50338.00,-81,-0.16,"50,333.00","50,342.00","90,199.00",18783
3/29/2019,50777.00,50783.00,445,0.88,"50,776.00","50,790.00","90,817.00",21477
4/1/2019,51449.00,51386.00,603,1.19,"51,383.00","51,389.00","93,379.00",26514
4/2/2019,51394.00,51419.00,33,0.06,"51,412.00","51,425.00","94,119.00",19460
4/3/2019,52180.00,52251.00,832,1.62,"52,238.00","52,263.00","98,802.00",28539
4/4/2019,52015.00,52021.00,-230,-0.44,"52,018.00","52,024.00","98,950.00",19129
4/5/2019,52134.00,52147.00,126,0.24,"52,138.00","52,156.00","100,208.00",16300
4/8/2019,52136.00,52214.00,67,0.13,"52,203.00","52,225.00","99,526.00",16071
4/9/2019,52165.00,52185.00,-29,-0.06,"52,175.00","52,195.00","100,319.00",19269
4/10/2019,52734.00,52822.00,637,1.22,"52,815.00","52,828.00","102,530.00",21132
4/11/2019,52590.00,52567.00,-255,-0.48,"52,556.00","52,577.00","100,952.00",18177
4/12/2019,52800.00,52743.00,176,0.33,"52,738.00","52,748.00","101,330.00",17781
4/15/2019,52615.00,52655.00,-88,-0.17,"52,646.00","52,664.00","100,756.00",15947
4/16/2019,53295.00,53248.00,593,1.13,"53,245.00","53,250.00","103,874.00",25618
4/17/2019,53099.00,53161.00,-87,-0.16,"53,156.00","53,166.00","102,650.00",15587
4/18/2019,53542.00,53435.00,274,0.52,"53,426.00","53,444.00","101,530.00",17582
4/23/2019,53715.00,53653.00,218,0.41,"53,650.00","53,655.00","99,912.00",23784
4/24/2019,53300.00,53313.00,-340,-0.63,"53,301.00","53,325.00","98,319.00",19273
4/25/2019,52989.00,52981.00,-332,-0.62,"52,972.00","52,990.00","96,628.00",27935
4/26/2019,53117.00,53107.00,126,0.24,"53,096.00","53,118.00","97,421.00",11448
4/29/2019,52775.00,52820.00,-287,-0.54,"51,792.00",,"97,005.00",13245
4/30/2019,52805.00,52636.00,-184,-0.35,"51,792.00",,"98,393.00",13540
5/2/2019,52900.00,53037.00,401,0.76,"51,792.00",,"98,897.00",18553
5/3/2019,53443.00,53343.00,306,0.58,"51,200.00",,"102,554.00",21191
5/6/2019,52750.00,52793.00,-550,-1.03,"51,200.00",,"101,571.00",24496
5/7/2019,52050.00,52127.00,-666,-1.26,"51,792.00",,"97,969.00",30162
5/9/2019,50580.00,51066.00,"-1,061.00",-2.04,"49,450.00",,"97,493.00",38581
5/10/2019,50950.00,50866.00,-200,-0.39,"49,450.00",,"94,950.00",30252
5/13/2019,50430.00,50422.00,-444,-0.87,"49,450.00",,"96,271.00",27962
5/14/2019,50370.00,50342.00,-80,-0.16,"49,450.00",,"95,737.00",24021
5/15/2019,50200.00,50133.00,-209,-0.42,"49,450.00",,"94,502.00",29601
5/16/2019,50699.00,50722.00,589,1.17,"49,450.00",,"94,253.00",21372
5/17/2019,50357.00,50407.00,-315,-0.62,"49,450.00",,"92,778.00",20146
5/20/2019,49718.00,49819.00,-588,-1.17,"49,450.00",,"94,040.00",16347
5/21/2019,49600.00,49716.00,-103,-0.21,"49,450.00",,"95,884.00",21895
5/22/2019,49502.00,49418.00,-298,-0.6,,,"94,615.00",18526
5/23/2019,48424.00,48550.00,-868,-1.76,"48,001.00",,"97,452.00",37721
5/24/2019,48567.00,48579.00,29,0.06,"48,001.00",,"97,264.00",26958
5/27/2019,48722.00,48705.00,126,0.26,"48,000.00",,"97,184.00",15741
5/28/2019,48701.00,48732.00,27,0.06,"48,000.00",,"98,123.00",26578
5/29/2019,49166.00,49172.00,440,0.9,"48,000.00",,"98,522.00",30405
5/30/2019,49943.00,49842.00,670,1.36,"49,501.00",,"97,819.00",23710
5/31/2019,49837.00,49679.00,-163,-0.33,"48,000.00",,"88,431.00",29198
6/3/2019,50342.00,50296.00,617,1.24,"48,000.00",,"86,908.00",26927
6/4/2019,50570.00,50531.00,235,0.47,"48,000.00",,"81,567.00",27175
6/5/2019,50990.00,51045.00,514,1.02,"47,500.00",,"81,225.00",22623
6/6/2019,51160.00,51027.00,-18,-0.04,"47,500.00",,"81,300.00",20917
6/7/2019,51999.00,52032.00,"1,005.00",1.97,"47,500.00",,"74,674.00",30993
6/10/2019,52335.00,52378.00,346,0.66,"47,500.00",,"73,756.00",129645
6/11/2019,52743.00,52794.00,416,0.79,"51,831.00",,"69,683.00",28120
6/12/2019,52580.00,52640.00,-154,-0.29,"51,831.00",,"71,172.00",28840
6/13/2019,52701.00,52652.00,12,0.02,"52,410.00","53,000.00","74,129.00",24389
6/14/2019,52242.00,52152.00,-500,-0.95,"47,500.00","53,000.00","71,978.00",84774
6/18/2019,52736.00,52652.00,500,0.96,"52,100.00","53,000.00","54,862.00",210229
6/19/2019,52439.00,52517.00,-135,-0.26,"52,100.00",,"33,282.00",85101
6/20/2019,52439.00,52517.00,,,"52,100.00",,"33,282.00",85101
6/21/2019,53320.00,53320.00,803,1.53,"52,120.00",,,37230
6/24/2019,53073.00,53073.00,-247,-0.46,"52,120.00",,,29923
6/25/2019,52556.00,52556.00,-517,-0.97,"52,120.00",,,19802
6/26/2019,52711.00,52711.00,155,0.29,"52,120.00",,,18019
6/27/2019,52329.00,52329.00,-382,-0.72,"52,120.00",,,18059
6/28/2019,52432.00,52432.00,103,0.2,"52,120.00",,,15810
7/1/2019,52679.00,52679.00,247,0.47,"52,120.00",,,14440
7/2/2019,52380.00,52380.00,-299,-0.57,"52,120.00",,,21726
7/3/2019,52090.00,52090.00,-290,-0.55,,,,21726
7/4/2019,51964.00,51964.00,-126,-0.24,,,,15899
7/5/2019,51669.00,51669.00,-295,-0.57,,,,13465
7/8/2019,51844.00,51844.00,175,0.34,,,,18311
7/9/2019,51020.00,51020.00,-824,-1.59,,"51,149.00",,
7/10/2019,51601.00,51601.00,581,1.14,,"51,149.00",,24056
7/11/2019,51297.00,51297.00,-304,-0.59,,"51,149.00",,63004
7/12/2019,51150.00,51150.00,-147,-0.29,,,,24056
7/15/2019,51449.00,51449.00,299,0.58,,,,19507
7/16/2019,51981.00,51981.00,532,1.03,"51,701.00",,,13634
7/17/2019,51534.00,51534.00,-447,-0.86,,,,17279
7/18/2019,51685.00,51685.00,151,0.29,,,,17955
7/19/2019,52022.00,52022.00,337,0.65,,,,16506
7/22/2019,51818.00,51818.00,-204,-0.39,,,,15241
7/23/2019,52120.00,52120.00,302,0.58,,,,13854
7/24/2019,51586.00,51586.00,-534,-1.02,,,,19416
7/25/2019,51475.00,51475.00,-111,-0.22,,,,17871
7/26/2019,51543.00,51543.00,68,0.13,,,,25966
7/29/2019,51921.00,51921.00,378,0.73,,,,13592
7/30/2019,51072.00,51072.00,-849,-1.64,,,,18739
7/31/2019,50671.00,50671.00,-401,-0.79,,,,37808
8/1/2019,51168.00,51168.00,497,0.98,,,,37808
8/2/2019,50159.00,50159.00,"-1,009.00",-1.97,,,,37977
8/5/2019,48853.00,48853.00,"-1,306.00",-2.6,,,,37977
8/6/2019,48913.00,48913.00,60,0.12,,"50,600.00",,36833
8/7/2019,49015.00,49015.00,102,0.21,,,,28665
8/8/2019,49415.00,49415.00,400,0.82,,,,31285
8/12/2019,49270.00,49270.00,-145,-0.29,,,,22484
8/13/2019,49192.00,49192.00,-78,-0.16,,,,20807
8/14/2019,48073.00,48073.00,"-1,119.00",-2.27,,,,28463
8/15/2019,47899.00,47899.00,-174,-0.36,"47,000.00",,,41012
8/16/2019,48034.00,48034.00,135,0.28,,,,26995
8/19/2019,48416.00,48416.00,382,0.8,"47,500.00",,,26995
8/20/2019,48317.00,48317.00,-99,-0.2,"47,500.00",,,26691
8/21/2019,48608.00,48608.00,291,0.6,"47,500.00",,,22141
8/22/2019,48190.00,48190.00,-418,-0.86,"47,500.00",,,22090
8/23/2019,47862.00,47862.00,-328,-0.68,"47,500.00",,,28512
8/26/2019,47810.00,47810.00,-52,-0.11,"47,267.00",,,19944
8/27/2019,47917.00,47917.00,107,0.22,,,,17690
8/28/2019,48079.00,48079.00,162,0.34,,,,21610
8/29/2019,48263.00,48263.00,184,0.38,,,,18792
8/30/2019,48875.00,48875.00,612,1.27,,,,19203
9/2/2019,48647.00,48647.00,-228,-0.47,,,,27225
9/3/2019,48565.00,48565.00,-82,-0.17,,,,18686
9/4/2019,48897.00,48897.00,332,0.68,"48,250.00","49,500.00",,14070
9/5/2019,49456.00,49456.00,559,1.14,"48,250.00",,,24414
9/6/2019,49540.00,49540.00,84,0.17,,,,30155
9/9/2019,49438.00,49438.00,-102,-0.21,,,,19743
9/10/2019,49308.00,49308.00,-130,-0.26,,,,21088
9/11/2019,50283.00,50283.00,975,1.98,,,,23758
9/12/2019,50636.00,50636.00,353,0.7,,,,29747
9/13/2019,51135.00,51135.00,499,0.99,,"51,990.00",,32067
9/16/2019,51605.00,51605.00,470,0.92,,"51,700.00",,39917
9/17/2019,50775.00,50775.00,-830,-1.61,,"51,700.00",,113946
9/18/2019,50171.00,50171.00,-604,-1.19,,"51,700.00",,126724
9/19/2019,50755.00,50755.00,584,1.16,,,,48551
9/20/2019,50848.00,50848.00,93,0.18,,,,42838
9/23/2019,50303.00,50303.00,-545,-1.07,,,,26656
9/25/2019,49528.00,49528.00,-775,-1.54,,"49,750.00",,28313
9/26/2019,49801.00,49801.00,273,0.55,,,,33749
9/27/2019,49838.00,49838.00,37,0.07,,,,23781
9/30/2019,49322.00,49322.00,-516,-1.04,,"49,539.00",,19265
10/1/2019,49555.00,49555.00,233,0.47,"49,298.00",,,25427
10/2/2019,48555.00,48555.00,"-1,000.00",-2.02,,,,25320
10/3/2019,48363.00,48363.00,-192,-0.4,,,,158094
10/4/2019,48548.00,48548.00,185,0.38,,,,62644
10/7/2019,49174.00,49174.00,626,1.29,,,,83327
10/8/2019,48962.00,48962.00,-212,-0.43,,,,47737
10/9/2019,48838.00,48838.00,-124,-0.25,,,,47804
10/10/2019,49573.00,49573.00,735,1.5,,,,55716
10/11/2019,49967.00,49967.00,394,0.79,,"51,500.00",,59653
10/14/2019,49625.00,49625.00,-342,-0.68,,"51,500.00",,54583
10/15/2019,49915.00,49915.00,290,0.58,,"50,500.00",,44232
10/16/2019,50351.00,50351.00,436,0.87,,"50,500.00",,53639
10/17/2019,50156.00,50156.00,-195,-0.39,,"51,450.00",,67321
10/18/2019,49986.00,49986.00,-170,-0.34,,"51,450.00",,47428
10/21/2019,50339.00,50339.00,353,0.71,,"51,450.00",,47428
10/22/2019,50089.00,50089.00,-250,-0.5,,"51,450.00",,48489
10/23/2019,49684.00,49684.00,-405,-0.81,,"51,450.00",,50708
10/24/2019,49587.00,49587.00,-97,-0.2,,"51,450.00",,50708
10/25/2019,49271.00,49271.00,-316,-0.64,,"51,450.00",,21823
10/28/2019,49945.00,49945.00,674,1.37,,"51,450.00",,12556
10/29/2019,49744.00,49744.00,-201,-0.4,,"51,450.00",,20131
10/30/2019,50059.00,50059.00,315,0.63,,"51,450.00",,20131
10/31/2019,50607.00,50607.00,548,1.09,,"51,350.00",,31046
11/1/2019,50683.00,50683.00,76,0.15,,"51,350.00",,30356
11/4/2019,50957.00,50957.00,274,0.54,,,,16202
11/5/2019,51372.00,51372.00,415,0.81,,,,25746
11/6/2019,51767.00,51767.00,395,0.77,,,,21355
11/7/2019,51509.00,51509.00,-258,-0.5,,,,22602
11/8/2019,50692.00,50692.00,-817,-1.59,,,,24553
11/11/2019,50328.00,50328.00,-364,-0.72,,,,20726
11/12/2019,50482.00,50482.00,154,0.31,,,,13294
11/13/2019,50385.00,50385.00,-97,-0.19,,,,14994
11/14/2019,50289.00,50289.00,-96,-0.19,,,,14924
11/15/2019,50053.00,50053.00,-236,-0.47,,,,11881
11/18/2019,50400.00,50400.00,347,0.69,,,,15246
11/19/2019,51181.00,51181.00,781,1.55,,,,22148
11/20/2019,51204.00,51204.00,23,0.04,,,,16374
11/21/2019,50448.00,50448.00,-756,-1.48,,,,27192
11/22/2019,50594.00,50594.00,146,0.29,,,,13453
11/25/2019,50651.00,50651.00,57,0.11,,,,13028
11/26/2019,50048.00,50048.00,-603,-1.19,,,,23613
11/27/2019,50167.00,50167.00,119,0.24,,,,23568
11/28/2019,49718.00,49718.00,-449,-0.9,,,,17068
11/29/2019,49260.00,49260.00,-458,-0.92,,,,25494
12/2/2019,48741.00,48741.00,-519,-1.05,,,,25554
12/3/2019,48483.00,48483.00,-258,-0.53,,,,25545
12/4/2019,48907.00,48907.00,424,0.87,,,,20964
12/5/2019,48744.00,48744.00,-163,-0.33,,"48,879.00",,17937
12/6/2019,49145.00,49145.00,401,0.82,,"52,000.00",,17902
12/9/2019,49100.00,49100.00,-45,-0.09,,,,13720
12/10/2019,49287.00,49287.00,187,0.38,,,,22111
12/11/2019,49598.00,49598.00,311,0.63,,,,17417
12/12/2019,49787.00,49787.00,189,0.38,,,,25883
12/13/2019,50595.00,50595.00,808,1.62,,,,61073
12/17/2019,51161.00,51161.00,566,1.12,,"51,500.00",,174773
12/18/2019,51508.00,51508.00,347,0.68,,,,66976
12/19/2019,51886.00,51886.00,378,0.73,,,,48554
12/20/2019,51917.00,51917.00,31,0.06,,,,37360
12/23/2019,51557.00,51557.00,-360,-0.69,,,,20457
12/24/2019,51573.00,51573.00,16,0.03,,,,14246
12/27/2019,51737.00,51737.00,164,0.32,,,,15810
12/30/2019,51908.00,51908.00,171,0.33,,,,15781
12/31/2019,51360.00,51360.00,-548,-1.06,,,,8125
1/2/2020,51948.00,51948.00,588,1.14,,,,21865
1/3/2020,51882.00,51882.00,-66,-0.13,,,,24907
1/6/2020,51472.00,51472.00,-410,-0.79,,,,17257
1/7/2020,51576.00,51576.00,104,0.2,,,,18067
1/8/2020,51484.00,51484.00,-92,-0.18,,,,19175
1/9/2020,51224.00,51224.00,-260,-0.51,,,,17962
1/10/2020,51581.00,51581.00,357,0.7,,,,14019
1/13/2020,51722.00,51722.00,141,0.27,,,,11833
1/14/2020,52015.00,52015.00,293,0.57,,,,18048
1/15/2020,52156.00,52156.00,141,0.27,,,,19195
1/16/2020,52274.00,52274.00,118,0.23,,,,19806
1/17/2020,53085.00,53085.00,811,1.55,,,,18924
1/20/2020,52961.00,52961.00,-124,-0.23,,"53,475.00",,15479
1/21/2020,52123.00,52123.00,-838,-1.58,,"53,475.00",,23309
1/22/2020,52060.00,52060.00,-63,-0.12,,"53,475.00",,16658
1/23/2020,51076.00,51076.00,-984,-1.89,,"53,475.00",,21045
1/24/2020,51468.00,51468.00,392,0.77,,"53,475.00",,12274
1/27/2020,50253.00,50253.00,"-1,215.00",-2.36,,"50,290.00",,24187
1/28/2020,50033.00,50033.00,-220,-0.44,,,,19984
1/29/2020,50476.00,50476.00,443,0.89,,,,18931
1/30/2020,50718.00,50718.00,242,0.48,,,,25306
1/31/2020,50157.00,50157.00,-561,-1.11,,,,19266
2/3/2020,50072.00,50072.00,-85,-0.17,,,,19240
2/4/2020,51061.00,51061.00,989,1.98,,,,24264
2/5/2020,51630.00,51630.00,569,1.11,,,,23770
2/6/2020,51692.00,51692.00,62,0.12,,,,18478
2/7/2020,51431.00,51431.00,-261,-0.5,,,,16809
2/10/2020,51094.00,51094.00,-337,-0.66,,,,9696
2/11/2020,51342.00,51342.00,248,0.49,,,,15420
2/12/2020,52175.00,52175.00,833,1.62,,,,22562
2/13/2020,52001.00,52001.00,-174,-0.33,,,,24777
2/14/2020,52137.00,52137.00,136,0.26,,,,114562
2/17/2020,52454.00,52454.00,317,0.61,,,,11180
2/18/2020,51939.00,51939.00,-515,-0.98,,,,18379
2/19/2020,52121.00,52121.00,182,0.35,,,,17268
2/20/2020,52058.00,52058.00,-63,-0.12,,,,26789
2/21/2020,51475.00,51475.00,-583,-1.12,,,,23141
2/24/2020,49276.00,49276.00,"-2,199.00",-4.27,,,,46414
2/25/2020,49264.00,49264.00,-12,-0.02,,,,27428
2/26/2020,49526.00,49526.00,262,0.53,"47,700.00",,,47234
2/27/2020,47892.00,47892.00,"-1,634.00",-3.3,,,,42714
2/28/2020,45648.00,45648.00,"-2,244.00",-4.69,,,,59013
3/2/2020,46465.00,46465.00,817,1.79,,,,49128
3/3/2020,47830.00,47830.00,"1,365.00",2.94,,,,42832
3/4/2020,47503.00,47503.00,-327,-0.68,,,,23971
3/5/2020,47602.00,47602.00,99,0.21,,,,25404
3/6/2020,46672.00,46672.00,-930,-1.95,,,,35900
3/9/2020,43690.00,43690.00,"-2,982.00",-6.39,,"44,995.00",,42782
3/10/2020,44154.00,44154.00,464,1.06,,,,34007
3/11/2020,43957.00,43957.00,-197,-0.45,,,,26454
3/12/2020,39381.00,39381.00,"-4,576.00",-10.41,,,,26454
3/13/2020,39486.00,39486.00,105,0.27,,,,56590
3/16/2020,36459.00,36459.00,"-3,027.00",-7.67,,,,48438
3/17/2020,37319.00,37319.00,860,2.36,,,,137078
3/18/2020,34694.00,34694.00,"-2,625.00",-7.03,,,,51872
3/19/2020,34400.00,34400.00,-294,-0.85,,,,53531
3/20/2020,36553.00,36553.00,"2,153.00",6.26,,,,72532
3/23/2020,34773.00,34773.00,"-1,780.00",-4.87,,"35,450.00",,40803
3/24/2020,37686.00,37686.00,"2,913.00",8.38,,"35,450.00",,44746
3/25/2020,39539.00,39539.00,"1,853.00",4.92,,,,44746
3/26/2020,41236.00,41236.00,"1,697.00",4.29,,,,44507
3/27/2020,39366.00,39366.00,"-1,870.00",-4.53,,,,39228
3/30/2020,40049.00,40049.00,683,1.73,,"40,400.00",,28048
3/31/2020,41040.00,41040.00,991,2.47,,"40,400.00",,18777
4/1/2020,40324.00,40324.00,-716,-1.74,,,,21229
4/2/2020,41533.00,41533.00,"1,209.00",3,,,,28084
4/3/2020,41307.00,41307.00,-226,-0.54,,,,21803
4/6/2020,42858.00,42858.00,"1,551.00",3.75,,,,21015
4/7/2020,43793.00,43793.00,935,2.18,,,,28024
4/8/2020,43078.00,43078.00,-715,-1.63,,,,23691
4/9/2020,44216.00,44216.00,"1,138.00",2.64,,,,30446
4/14/2020,45720.00,45720.00,"1,504.00",3.4,,,,20772
4/15/2020,44464.00,44464.00,"-1,256.00",-2.75,,,,20772
4/16/2020,44432.00,44432.00,-32,-0.07,,,,18456
4/17/2020,45317.00,45317.00,885,1.99,,,,28029
4/20/2020,45106.00,45106.00,-211,-0.47,,,,15113
4/21/2020,44011.00,44011.00,"-1,095.00",-2.43,,,,15113
4/22/2020,44428.00,44428.00,417,0.95,,,,20966
4/23/2020,45965.00,45965.00,"1,537.00",3.46,,,,17196
4/24/2020,45710.00,45710.00,-255,-0.55,,,,21834
4/28/2020,46363.00,46363.00,653,1.43,,,,21834
4/29/2020,47030.00,47030.00,667,1.44,,,,26627
4/30/2020,46688.00,46688.00,-342,-0.73,,,,26627
5/4/2020,45439.00,45439.00,"-1,249.00",-2.68,,,,23286
5/5/2020,45407.00,45407.00,-32,-0.07,,,,31855
